"test","h1n1_num","h1n1_num_LL","h1n1_num_UL","h3n2_num","h3n2_num_LL","h3n2_num_UL","date","h1n1_num_roll","h1n1_num_roll_LL","h1n1_num_roll_UL","h3n2_num_roll","h3n2_num_roll_LL","h3n2_num_roll_UL","test_roll","diff"
38949,315.137590223196,293.566054989854,339.324524155115,521.862409776804,497.675475844885,543.433945010146,2015-10-12,380.157965507304,356.680632830398,407.751039907791,480.842034492696,453.248960092209,504.319367169603,36747.6,7
40437,426.290534215837,408.537464008049,449.243603902702,430.709465784163,407.756396097298,448.462535991951,2015-10-19,430.067776865523,406.765160273518,458.314891999405,452.332223134477,424.085108000595,475.634839726483,39734,7
40087,541.152755713034,509.015046266189,579.917988374152,357.847244286966,319.082011625848,389.984953733811,2015-10-26,548.094899571417,522.196129297233,578.887743354992,426.505100428583,395.712256645008,452.403870702768,41109.8,7
43059,565.268366104966,540.306945718509,596.305334976687,368.731633895034,337.694665023313,393.693054281491,2015-11-02,658.332850542474,631.011086466885,691.012753296721,410.467149457526,377.787246703279,437.788913533116,42175.6,7
43017,892.625251600055,859.555135503562,929.647265366305,453.374748399945,416.352734633695,486.444864496438,2015-11-09,738.89729667381,706.247606337733,775.820918744521,406.30270332619,369.379081255478,438.952393662267,43021.4,7
44278,866.32734507848,837.640840838115,899.949573863764,441.67265492152,408.050426136236,470.359159161885,2015-11-16,812.538844360479,777.165381593782,850.217313768722,416.861155639521,379.182686231278,452.234618406218,44273.4,7
44666,829.112764872517,784.72006336229,873.284431141703,409.887235127483,365.715568858297,454.27993663771,2015-11-23,1003.82307706538,963.111161586484,1044.38612221343,441.376922934624,400.813877786573,482.088838413516,45657,7
46347,909.360494146376,863.603922546434,951.899963495156,410.639505853624,368.100036504844,456.396077453566,2015-11-30,1351.84216999896,1305.23981687925,1395.66594478575,463.157830001037,419.334055214247,509.760183120752,48021.2,7
49977,1521.68952962945,1470.03584568202,1567.14937720021,491.310470370546,445.85062279979,542.964154317983,2015-12-07,1733.73622355421,1679.01095240608,1782.76787054539,477.463776445786,428.432129454608,532.189047593916,49003.6,7
54838,2632.72071626799,2570.19841196738,2686.04637822793,562.279283732011,508.953621772068,624.801588032617,2015-12-14,2106.62401741716,2050.06681206964,2155.6894310237,501.575982582835,452.510568976303,558.133187930365,49887.8,7
49190,2775.79761285473,2706.4965184723,2835.45920266196,513.202387145266,453.540797338042,582.503481527705,2015-12-21,2851.23625897559,2786.04040364707,2906.20241291744,622.763741024409,567.797587082562,687.959596352928,52655.8,7
49087,2693.55173418727,2639.99936168005,2737.89223353323,530.448265812728,486.107766466768,584.000638319951,2015-12-28,3876.8844277126,3802.62334159284,3939.74131340876,847.502126909247,784.643875789481,921.765004926135,55457.2,7
60187,4632.42170193851,4543.47188043362,4704.46487296386,1016.57829806149,944.53512703614,1105.52811956638,2016-01-04,5356.65172082758,5260.1339733983,5440.00187685939,1106.53268325664,1023.18106636634,1203.05236180196,58572.4,7
63984,6649.93037331451,6552.95053541087,6734.84387965681,1615.00239979474,1530.08206633438,1711.99119718402,2016-01-11,7500.89743936857,7369.74552999854,7607.85046001385,1455.24290877159,1348.2868336899,1586.39892628718,65120.2,7
70414,10031.5571818429,9857.75157099467,10187.3491954811,1857.43206546895,1701.63957465634,2031.23837241174,2016-01-18,10143.9400667295,9974.91802516437,10287.0186382938,1843.08440971202,1700.05553799692,2012.05852502674,73893.4,7
81929,13497.0262055597,13254.5543014735,13674.7021184343,2256.75351472002,2079.06963395588,2499.23630395381,2016-01-25,12440.7243275186,12238.9723532727,12615.3452886101,2096.25398730679,1921.82571196576,2297.81841666521,80121.8,7
92953,15908.7648709918,15665.8618375092,16133.7331249328,2469.65577051492,2244.95128800186,2712.29863201772,2016-02-01,14457.2341577616,14239.1065280607,14643.9442948789,2263.35392456738,2076.88498925551,2481.24085708895,86535.8,7
91329,16116.3430058839,15863.7435209752,16346.0981245454,2282.42618603531,2053.38599688035,2534.32757775873,2016-02-08,16131.9623684396,15909.5589231616,16321.1797655706,2428.00136379699,2239.12546900169,2650.05414551657,92674.6,7
96054,16732.4795245296,16553.621409351,16877.8389110009,2450.50208609768,2305.37845278311,2629.10339930276,2016-02-15,17081.2260862206,16865.2026281202,17270.8501244503,2471.50047519424,2282.22155839801,2687.16935316468,96679,7
101108,18405.1982352328,18210.0135464988,18573.5265489399,2680.669261617,2512.84197338724,2875.30481454983,2016-02-22,17568.1178338669,17344.4139139794,17764.3537743503,2441.47857583717,2245.62948804754,2664.81918332301,98488.6,7
101951,18243.3447944647,18032.7728262668,18423.0539128327,2474.24907170631,2294.55008093746,2684.81234219436,2016-02-29,17252.9158195825,17017.6737802747,17454.1744567105,2336.40891903566,2135.40299455917,2571.41928247685,99506.6,7
102001,18343.2236092236,18061.9182668051,18601.2513744325,2319.54627372955,2061.99093624953,2600.54778280934,2016-03-07,15995.549304704,15740.6597529312,16214.2338909444,2164.41307405285,1945.95488222313,2419.10443154532,96781.2,7
96419,14540.3329344615,14230.0428524521,14795.2015363467,1757.07790202774,1502.25352943849,2067.32807352794,2016-03-14,14076.5105986765,13815.0063213193,14300.1126442661,1891.55100798308,1668.08989868416,2152.95459785191,92348.4,7
82427,10445.6469501371,10168.5512726332,10678.1360821703,1590.52286118364,1358.13789110294,1867.52914464512,2016-03-21,11661.3053130468,11405.7077913615,11880.7940512919,1614.16275402348,1394.83501708425,1869.64175999902,85905.6,7
78944,8810.0047050955,8581.74638843953,9002.92031554828,1316.35893126814,1123.51705569237,1544.55564608278,2016-03-28,8888.43556321977,8658.59659860769,9083.39605060632,1333.06000874131,1138.17015110013,1562.83839581532,77851,7
69737,6167.31836631599,5986.28017647752,6326.46094796171,1087.30780190831,928.27567293793,1268.24815292992,2016-04-04,6569.21876845588,6377.33000273409,6733.25193861909,1140.33213620733,976.380080577774,1332.15376284505,69809.2,7
61728,4478.87486008871,4326.36230303614,4614.26137100459,914.032547318694,778.666606328924,1066.53096189083,2016-04-11,4904.46984880043,4750.26715279196,5037.69680573607,959.04709359864,825.880418806149,1113.20052933151,63572.4,7
56210,2944.24896064211,2823.70987308402,3044.48097641057,793.438539357886,693.303176826698,913.904908676606,2016-04-18,3419.25932135198,3293.63819934637,3529.10519311638,801.184893774363,691.384557177704,926.769075872638,56750.8,7
51243,2121.90235185983,2033.2370229226,2200.36041775518,684.097648140167,605.639582244819,772.762977077402,2016-04-25,2447.17143095456,2342.52312910887,2539.3701763514,685.147550526919,592.972249762758,789.778480228649,51631.6,7
44836,1383.95206785324,1298.60162121156,1459.96225244985,527.047932146759,451.037747550147,612.398378788437,2016-05-02,1852.6927021512,1768.63347929651,1927.26827984109,593.844797848796,519.288550806365,677.889477055618,47589.4,7
44141,1306.87891432891,1230.70482529003,1377.7858641368,507.121085671086,436.214135863203,583.295174709974,2016-05-09,1586.21545555345,1519.75936247111,1647.47572785171,510.784544446546,449.524272148292,577.240637528889,44180.4,7
41517,1506.48121607192,1456.91405397433,1553.75188845304,457.518783928082,410.248111546955,507.085946025672,2016-05-16,1519.16306899701,1464.40892214871,1571.30732671551,435.716931002987,383.655907370519,490.468968902474,41595.4,7
39165,1611.86272765337,1579.33928895704,1645.51821646366,378.137272346634,344.481783536337,410.660711042961,2016-05-23,1584.32092901351,1541.59825489345,1626.47305399244,392.325737653158,350.280641256161,435.040717320532,39585.8,7
38318,1786.64041907763,1756.48482131057,1819.51841207421,308.75958092237,276.297758355949,338.904633945325,2016-05-30,1633.6285245851,1601.72356090671,1665.98275466215,347.978142081563,315.758685281796,379.874708324329,37521.2,7
34788,1709.74136793572,1684.54828493526,1735.7908888345,310.091965397616,284.161416978357,335.257120878728,2016-06-06,1582.20617264013,1553.27941368113,1612.05820684791,325.200494026538,295.483233096041,354.118855549904,35843.2,7
33818,1553.41689218689,1531.33135535634,1575.33436748534,285.38310781311,263.60435599138,307.465129728959,2016-06-13,1435.35646677483,1408.04368005732,1463.12580563328,321.050199891836,293.41563431067,348.354589173714,33919.6,7
33127,1249.36945634704,1214.69331784645,1284.12914938182,343.630543652957,308.870850618181,378.306682153547,2016-06-20,1213.1540236562,1186.71324146021,1239.21337793457,326.572643010467,300.564827923341,353.00713671965,31875,7
29547,877.614198326875,853.160620837991,900.856210390521,357.385801673125,334.143789609479,381.839379162009,2016-06-27,980.921566380608,954.550773571295,1006.57031539269,352.838433619393,327.217429302656,379.208523445765,30846.6,7
28095,675.628203484475,649.832628324993,699.956273580695,336.371796515525,312.043726419305,362.167371675007,2016-07-04,766.61476802981,738.598827791812,794.161767588589,419.34523197019,391.825977106755,447.360469225248,29747.8,7
29646,548.579081557755,523.735945490698,572.575576125067,441.420918442245,417.424423874933,466.264054509302,2016-07-11,606.045303455727,580.419227502632,631.018702005041,496.514696544273,471.569042690303,522.140069514428,28348.6,7
28324,481.8829004329,451.571626458924,513.291628464843,617.9170995671,586.647095011878,648.224858626376,2016-07-18,511.83020972995,486.459101695982,536.523376233364,591.92979027005,567.26436846198,617.300195321078,27629.6,7
26131,446.522133476631,423.795316400553,468.413821464079,729.477866523369,707.586178535921,752.204683599447,2016-07-25,458.029791840663,430.777181734923,485.811844478605,694.330208159337,666.575900216739,721.582115282137,27272.4,7
25952,406.538729697988,383.359991804743,428.379581532137,834.461270302012,812.620418467863,857.640008195257,2016-08-01,418.04652513714,388.063132524215,450.024196924315,804.11347486286,772.163547771029,834.096164492845,26655.2,7
26309,406.62611403804,371.423028519695,446.398614806899,848.37388596196,808.601385193101,883.576971480305,2016-08-08,385.877762414852,354.697180759492,419.723457762642,895.922237585148,862.076542237358,927.102819240509,26314,7
26560,348.662748040141,310.165699437157,393.637338353618,990.337251959859,945.362661646382,1028.83430056284,2016-08-15,355.678008031199,322.784460330527,392.180696836856,979.321991968801,942.819303163144,1012.21553966947,26485.2,7
26618,321.039086821463,284.741867635308,361.787932656478,1076.96091317854,1036.21206734352,1113.25813236469,2016-08-22,317.705525456279,284.144940925789,355.845580649309,1049.84447454372,1011.73724023761,1083.41543858426,26750.8,7
26987,295.523361558364,264.23171425573,330.700016835149,1146.47663844164,1111.29998316485,1177.76828574427,2016-08-29,280.289596964126,248.140360428055,316.450755430909,1141.61595859143,1105.47577762664,1173.80360434387,27180.2,7
27280,216.676316823386,190.162394781052,246.7040005944,1187.07368317661,1157.21010384021,1213.63950276918,2016-09-05,255.024597226097,220.545306885355,290.942601432656,1229.88095832946,1193.98393162489,1264.39865788657,28109.8,7
28456,219.546471577275,191.400126031029,249.424488714899,1307.2313062005,1277.29407213824,1335.51780027837,2016-09-12,222.252670100598,187.398603987336,258.839174641765,1272.45288545496,1235.88735841579,1307.34536078459,29367.2,7
31208,222.337749349998,172.190431723658,266.096568362351,1431.66225065,1387.90343163765,1481.80956827634,2016-09-19,198.316121278758,160.336343003299,237.097990815102,1279.5894342768,1240.82854224245,1317.60762176863,31669,7
32905,157.179451193967,119.008353145209,201.270798702023,1289.82054880603,1245.72920129798,1327.99164685479,2016-09-26,188.418717763896,148.986711283853,227.547090161157,1281.53683779166,1242.39662200947,1320.99687397803,34628.2,7
38496,175.840617449165,128.920409335547,221.994097701834,1182.15938255083,1136.00590229817,1229.07959066445,2016-10-03,167.112370395904,125.518844907762,209.688707662264,1279.0876296041,1236.51129233774,1320.68115509224,37668,7
42076,167.189299249074,133.414236183824,198.949497324679,1196.81070075093,1165.05050267532,1230.58576381618,2016-10-10,152.104824425248,113.046680529391,193.353584998359,1279.09517557475,1237.84641500164,1318.15331947061,40369.2,7
43655,113.014734737317,74.0607941505728,160.132576220433,1294.98526526268,1247.86742377957,1333.93920584943,2016-10-17,157.259626884631,117.941282019846,198.013072588864,1335.74037311537,1294.98692741114,1375.05871798015,43112.4,7
44714,147.300019496718,109.829609831799,184.420955042825,1431.69998050328,1394.57904495717,1469.1703901682,2016-10-24,153.0607757004,111.058162667384,196.885240623323,1505.5392242996,1461.71475937668,1547.54183733262,45318.8,7
46621,182.953463490879,143.481360597486,224.568236654551,1573.04653650912,1531.43176334545,1612.51863940251,2016-10-31,163.434948677729,113.631298006364,216.638923337977,1813.1342820915,1759.9474774144,1862.92896536022,47676.2,7
49528,154.846361528014,94.5048125732364,216.354937874128,2031.15363847199,1969.64506212587,2091.49518742676,2016-11-07,188.00784217175,131.20386477654,251.989150462866,2188.53638859748,2124.59063383564,2245.32257723008,49658.8,7
53863,219.060164135716,146.279912878725,297.717910897947,2734.78598971044,2656.21409286392,2807.52140395421,2016-11-14,210.293373255771,139.486849499672,295.881338376137,2891.65085751346,2806.09844592237,2962.43959250695,53106.4,7
53568,235.879202207423,161.923628001454,336.883711844878,3171.99579779258,3071.08320588581,3245.90726519873,2016-11-21,232.199218450728,137.83419108382,362.742110495382,4043.10215517565,3912.60223415032,4137.45354974351,56797.6,7
61952,258.727674916825,151.244533447458,403.881894609183,4947.27232508318,4802.11810539082,5054.75546655254,2016-11-28,267.482578764323,154.154794919879,439.589926556848,5808.61879486205,5636.55441808886,5921.93294590745,61670.2,7
65077,292.482689465663,135.218068518225,558.872097250775,7330.30302482005,7063.9507044852,7487.58842558533,2016-12-05,323.714202492335,174.234242001933,557.459368549069,8539.31794036481,8305.62522451209,8688.77584732143,67739.8,7
73891,331.263163095988,176.107831753535,600.594018181458,10858.736836904,10589.4059818185,11013.8921682465,2016-12-12,402.721386967115,211.729683134247,698.860920120858,12212.5068899106,11916.4114332808,12403.4763815212,75865.6,7
84211,500.218282775775,246.677148288994,887.065120859054,16388.2817172242,16001.5681249801,16641.7359110241,2016-12-19,489.75059147778,282.026503010704,824.137532188212,15691.4776854,15357.1348212135,15899.1795616447,84337.4,7
94197,630.915124581323,349.400833663021,1043.89146970382,21537.9405455218,21125.0142497294,21819.4099361975,2016-12-26,566.871681017193,359.64322572988,906.449899588763,19170.1994530034,18830.6578934657,19377.4015401048,93460,7
104311,693.873697470152,502.728632829746,1030.26495494595,22342.1263025298,22005.735045054,22533.2713671703,2017-01-02,667.217495383727,449.721934834085,1029.73265670193,21780.0536386369,21417.5751363526,21997.5228310006,100159,7
110690,678.088137162727,523.301682114101,970.433934253528,24723.9118628373,24431.5660657465,24878.6983178859,2017-01-09,750.99104126587,537.681759313656,1107.431553706,23106.1800927547,22749.7495901807,23319.4803946585,104710.4,7
107386,832.992234928656,626.501377274562,1217.00780374728,23908.0077650713,23523.9921962527,24114.4986227254,2017-01-16,864.509186966333,637.92154215949,1243.8514175279,23543.8908130337,23164.5485824721,23770.4784578405,108126.4,7
106968,919.08601218649,686.476270686847,1275.5596058794,23018.9139878135,22662.4403941206,23251.5237293132,2017-01-23,970.526736219902,731.493610276415,1360.82932566631,23821.0732637801,23430.7706743337,24060.1063897236,110253.6,7
111277,1198.50585308364,850.599747892191,1725.99078881334,23726.4941469164,23199.0092111867,24074.4002521078,2017-01-30,1097.56592276158,838.441699202472,1510.76288866082,23238.4340772384,22825.2371113392,23497.5583007975,110798.2,7
114947,1223.961443738,970.588973414371,1615.154495638,23728.038556262,23336.845504362,23981.4110265856,2017-02-06,1251.39774258763,955.182354693945,1694.83668618657,22182.8022574124,21739.3633138134,22479.0176453061,110695.8,7
113413,1313.28406987113,1058.04212674439,1720.10174922608,21810.7159301289,21403.8982507739,22065.9578732556,2017-02-13,1393.67166103525,1095.98547165314,1846.41520132795,20198.5283389647,19745.7847986721,20496.2145283469,108768.4,7
106874,1602.15133405887,1210.20465473193,2137.37679137603,18629.8486659411,18094.623208624,19021.7953452681,2017-02-20,1489.11545935589,1222.6616063429,1894.42657681439,17497.2845406441,17091.9734231856,17763.7383936571,104580.2,7
97331,1630.45560442462,1390.49185548284,2033.4521815863,13097.5443955754,12694.5478184137,13337.5081445172,2017-02-27,1527.60330658842,1277.18630561532,1908.75101116918,14321.9966934116,13940.8489888308,14572.4136943847,98449.2,7
90336,1675.72484468684,1483.98042134099,1966.04766624555,10220.2751553132,9929.95233375445,10412.019578659,2017-03-06,1532.11313158616,1307.32218896096,1871.35443522456,11229.0868684138,10889.8455647754,11453.877811039,91747.8,7
84292,1416.40067990067,1243.21246977645,1686.77666741195,7851.59932009933,7581.22333258805,8024.78753022355,2017-03-13,1474.38937584452,1276.86579939844,1761.28773792293,8495.41062415549,8208.51226207707,8692.93420060156,85736.4,7
79906,1335.83319485981,1208.72154347257,1533.11886950296,6346.16680514019,6148.88113049704,6473.27845652743,2017-03-20,1368.93131503851,1195.98309718023,1606.71272704252,6541.26868496149,6303.48727295748,6714.21690281977,80121.8,7
76817,1313.53255535064,1057.92270691935,1587.04330486792,4961.46744464936,4687.95669513208,5217.07729308065,2017-03-27,1212.94017700103,1050.54664919427,1423.20939305681,4970.05982299896,4759.79060694319,5132.45335080573,74173.2,7
69258,1103.16530039459,986.078344391765,1260.57712718422,3326.83469960541,3169.42287281578,3443.92165560824,2017-04-03,1091.82035768368,939.860231118017,1274.64850929871,3747.17964231632,3564.35149070129,3899.13976888198,68612.4,7
60593,895.769154499463,756.798181411224,1048.53099631701,2364.23084550054,2211.46900368299,2503.20181858878,2017-04-10,993.277596271717,853.936697187022,1150.3436210623,2756.52240372828,2599.4563789377,2895.86330281298,63118.6,7
56488,810.80158331388,689.780379395179,943.972248621457,1737.19841668612,1604.02775137854,1858.21962060482,2017-04-17,855.598007536011,760.113427185006,966.674349444509,2006.20199246399,1895.12565055549,2101.686572815,56869.4,7
52437,843.11938780001,779.103873817588,911.59442832091,1392.88061219999,1324.40557167909,1456.89612618241,2017-04-24,763.654154642824,684.448682491977,851.52476503558,1605.94584535718,1518.07523496442,1685.15131750802,52163.4,7
45571,625.134611672112,588.806356909275,668.696946778953,1209.86538832789,1166.30305322105,1246.19364309073,2017-05-01,699.165227665717,640.152288363014,765.478573414968,1445.03477233428,1378.72142658503,1504.04771163699,49035,7
45728,643.446035928655,607.754620926619,684.829205139574,1325.55396407135,1284.17079486043,1361.24537907338,2017-05-08,648.861283686553,604.45167351945,699.847074698995,1422.33871631345,1371.35292530101,1466.74832648055,46713.4,7
44951,573.32451961393,535.316210766409,618.300038213944,1559.67548038607,1514.69996178606,1597.68378923359,2017-05-15,583.56426033001,546.819059945656,628.156403846676,1526.83573966999,1482.24359615332,1563.58094005435,44509.6,7
44880,559.281863418061,511.277305177358,615.814755041594,1623.71813658194,1567.18524495841,1671.72269482264,2017-05-22,550.015783459741,515.902031262861,591.993270385126,1722.58421654026,1680.60672961487,1756.69796873714,43239.4,7
41418,516.634271017296,490.940805948621,553.141074059317,1915.3657289827,1878.85892594068,1941.05919405138,2017-05-29,495.780658016096,463.936952585848,535.110464400692,1945.2193419839,1905.88953559931,1977.06304741415,41761.2,7
39220,457.392227320763,434.221213495299,487.881279471203,2188.60777267924,2158.1187205288,2211.7787865047,2017-06-05,455.674911445008,425.981576405846,492.183403438154,2183.32508855499,2146.81659656185,2213.01842359416,40009.2,7
38337,372.270408710431,347.929227541554,400.415175217403,2438.72959128957,2410.5848247826,2463.07077245845,2017-06-12,426.062044941207,400.061117146784,458.19847310005,2501.73795505879,2469.60152689995,2527.73888285322,38194.6,7
36191,372.795786758492,345.539329866399,403.664733401252,2750.20421324151,2719.33526659875,2777.4606701336,2017-06-19,428.965118744647,401.418509578951,461.610902306371,2826.83488125535,2794.18909769363,2854.38149042105,37005.8,7
35807,411.217530899053,381.675008882047,445.890103351075,3215.78246910095,3181.10989664893,3245.32499111795,2017-06-26,432.870816592953,403.543842536182,467.36677314627,3208.92918340705,3174.43322685373,3238.25615746382,36310.6,7
35474,531.149640034495,497.727768109457,570.203220090924,3540.85035996551,3501.79677990908,3574.27223189054,2017-07-03,466.117151166991,432.294706442193,505.996804808262,3542.48284883301,3502.60319519174,3576.30529355781,35455.6,7
35744,476.920716562296,444.847878281454,516.660633670698,4099.0792834377,4059.3393663293,4131.15212171855,2017-07-10,482.837927034957,446.411683998878,526.81545968625,3751.36207296504,3707.38454031375,3787.78831600112,34733.8,7
34062,538.502081580618,491.683547071605,593.565333527364,4106.49791841938,4051.43466647264,4153.31645292839,2017-07-17,546.300542460284,506.428936686563,594.982442344347,3713.09945753972,3664.41755765565,3752.97106331344,33962.6,7
32582,456.399666098323,416.124217649826,507.758007791189,3794.60033390168,3743.24199220881,3834.87578235017,2017-07-24,619.688679892589,578.273585174352,671.384506178434,3569.08274867884,3517.39785416849,3610.49445670443,33215.6,7
31951,728.530608025685,681.761272320473,786.72501664156,3024.46939197431,2966.27498335844,3071.23872767953,2017-07-31,684.885570651637,640.281661378731,739.96396824749,3215.48585791979,3160.41839209943,3260.08638050006,32507,7
31739,898.090327196021,856.9510105484,952.213539261361,2820.76681566112,2766.69826247324,2861.88919884553,2017-08-07,691.734284616115,648.749117382276,745.636416122812,2847.83714395531,2793.94594422411,2890.81892449651,32153.2,7
32201,802.905170357539,754.888259303349,859.557944015978,2331.09482964246,2274.44205598402,2379.11174069665,2017-08-14,712.109934665568,669.497436319482,764.57376974627,2509.06149390586,2456.60859060065,2551.6706055593,32142.6,7
32293,572.745651403005,534.02082708933,621.927572903972,2268.25434859699,2219.07242709603,2306.97917291067,2017-08-21,667.773705352172,628.980915149423,714.873229358098,2255.39772321926,2208.30913098882,2294.18712672936,32214.8,7
32529,558.277916345589,519.865812335859,602.444775908479,2100.72208365441,2056.55522409152,2139.13418766414,2017-08-28,587.73374788635,551.124392397275,631.142683970132,2159.86625211365,2116.45731602987,2196.47560760273,33344.6,7
32312,506.849461458706,479.178666470179,538.222314700703,1756.15053854129,1724.7776852993,1783.82133352982,2017-09-04,492.787808831203,460.46642831868,530.980067644585,2038.0121911688,1999.81993235541,2070.33357168132,34417.8,7
37388,497.890539866911,467.668396787658,533.56081232153,2343.10946013309,2307.43918767847,2373.33160321234,2017-09-11,472.001462386782,442.055901525447,506.309393468252,1908.59853761322,1874.29060653175,1938.54409847456,36141.2,7
37567,328.175475081802,301.598438910375,358.744862388243,1721.8245249182,1691.25513761176,1748.40156108962,2017-09-18,482.764911817026,454.324572396267,515.23454809842,1717.03508818297,1684.56545190158,1745.47542760373,38272.4,7
40910,468.813919180904,441.968193123161,498.574202022307,1621.1860808191,1591.42579797769,1648.03180687684,2017-09-25,510.091877779681,481.803421598257,542.847908543569,1643.90812222032,1611.15209145643,1672.19657840174,42092.8,7
43185,612.095163496807,581.20916668996,647.070549059319,1142.90483650319,1107.92945094068,1173.79083331004,2017-10-02,530.743077666274,504.827731793261,560.8903361519,1442.65692233373,1412.5096638481,1468.57226820674,45087.6,7
51414,643.484291271979,616.572912480131,676.289116926448,1390.51570872802,1357.71088307355,1417.42708751987,2017-10-09,643.124485218681,616.212639780952,674.700138571451,1390.47551478132,1358.89986142855,1417.38736021905,48579.6,7
52362,601.146539299875,582.789947762679,623.772950363183,1336.85346070012,1314.22704963682,1355.21005223732,2017-10-16,735.303379788986,706.664368444708,768.51536983215,1394.89662021101,1361.68463016785,1423.53563155529,52078.4,7
55027,890.08251284384,858.52297884883,927.793874486001,1460.91748715616,1423.206125514,1492.47702115117,2017-10-23,857.369334325995,825.176063613507,894.249323416927,1535.630665674,1498.75067658307,1567.82393638649,55809.2,7
58404,929.708392032428,894.22683644194,967.6503583258,1643.29160796757,1605.3496416742,1678.77316355806,2017-10-30,1008.1917145874,968.911668441564,1052.24381664365,1705.4082854126,1661.35618335635,1744.68833155844,58490.8,7
61839,1222.42493618185,1173.76764253396,1275.7403169832,1846.57506381815,1793.2596830168,1895.23235746604,2017-11-06,1225.43828220042,1177.48790788529,1281.10508046938,2030.96171779958,1975.29491953062,2078.91209211471,61387.2,7
64822,1397.59619257899,1335.25093662042,1466.26158306005,2239.40380742101,2170.73841693995,2301.74906337958,2017-11-13,1423.63809801261,1368.71608826482,1485.94586277519,2527.76190198739,2465.45413722481,2582.68391173518,65044.6,7
66844,1687.37937736497,1625.67114498132,1768.07926949186,2964.62062263503,2883.92073050814,3026.32885501868,2017-11-20,1708.96695666028,1640.97090041827,1786.72046494922,3331.63304333972,3253.87953505078,3399.62909958173,69610.4,7
73314,1881.08159190479,1814.66388074645,1951.99778601503,3944.91840809521,3874.00221398497,4011.33611925355,2017-11-27,2055.41170855508,1967.93927180533,2154.07014264035,4743.98829144492,4645.32985735965,4831.46072819467,75743,7
81233,2356.35268527079,2255.50089720921,2471.52336919598,5662.64731472921,5547.47663080402,5763.49910279079,2017-12-04,2669.93603733857,2546.26141889224,2807.6586050137,7440.66396266143,7302.9413949863,7564.33858110777,85159.8,7
92502,2954.64869565588,2808.60949946924,3112.48870543882,8908.35130434412,8750.51129456118,9054.39050053076,2017-12-11,3472.37168450786,3293.24654982951,3662.24810342873,10759.2283154921,10569.3518965713,10938.3534501705,96294.2,7
111906,4470.21783649645,4226.86167205496,4734.2038949268,15722.7821635036,15458.7961050732,15966.138327945,2017-12-18,4418.42212754453,4183.73017161668,4663.72786986821,14346.5778724555,14101.2721301318,14581.2698283833,109988.4,7
122516,5699.55761321141,5360.59679966768,6041.02676156702,19557.4423867886,19215.973238433,19896.4032003323,2017-12-25,5324.79237715164,5038.52890910891,5625.80469778259,17904.0076228484,17602.9953022174,18190.2710908911,124896.6,7
141785,6611.3338070881,6267.08198968233,6959.39661821242,21881.6661929119,21533.6033817876,22225.9180103177,2018-01-01,6308.2468286544,5972.92455387396,6663.70288167759,20500.9531713456,20145.4971183224,20836.275446126,137923.2,7
155774,6888.20393330638,6529.49458467032,7281.90750876791,23449.7960666936,23056.0924912321,23808.5054153297,2018-01-08,7189.17474542192,6800.83803860951,7591.00459243942,21835.2252545781,21433.3954075606,22223.5619613905,149101.2,7
157635,7871.92095316965,7480.5877232945,8301.97962491382,21893.0790468303,21463.0203750862,22284.4122767055,2018-01-15,7816.37949391943,7400.52138403252,8248.19379703448,21993.0205060806,21561.2062029655,22408.8786159675,158996.8,7
167796,8874.85742033405,8366.4290957327,9370.71244873591,22394.1425796659,21898.2875512641,22902.5709042673,2018-01-22,8270.76533536617,7814.93086353267,8751.67664298731,21339.4346646338,20858.5233570127,21795.2691364673,164986.2,7
171994,8835.58135569895,8359.01352678274,9326.97278454235,20346.418644301,19855.0272154576,20822.9864732173,2018-01-29,8571.8581053508,8074.85100487154,9103.20901898337,19777.9418946492,19246.5909810166,20274.9489951285,166451.6,7
171732,8883.26301432182,8339.12938718307,9476.81084797654,18613.7369856782,18020.1891520235,19157.8706128169,2018-02-05,8402.01672782946,7871.98466782919,8960.53172638769,17755.1832721705,17196.6682736123,18285.2153321708,163890.6,7
163101,8393.6677832295,7829.09529136469,9039.56938874825,15642.3322167705,14996.4306112517,16206.9047086353,2018-02-12,7954.889800625,7405.2503999213,8541.01475228964,15007.710199375,14421.5852477104,15557.3496000787,156637.8,7
144830,7022.71406556297,6466.25603808276,7588.59316193541,11779.285934437,11213.4068380646,12335.7439619172,2018-02-19,7284.41454139998,6726.72420463653,7888.08038954729,12352.1854586,11748.5196104527,12909.8757953635,145897.4,7
131532,6639.22278431176,6032.75775619325,7273.12757824567,8656.77721568824,8022.87242175433,9263.24224380675,2018-02-26,6549.27828217903,6003.57677612531,7137.62170673862,9794.92171782097,9206.57829326138,10340.6232238747,133546.8,7
118292,5483.20505957386,4966.38255035886,6062.30097083057,7068.79494042614,6489.69902916943,7585.61744964114,2018-03-05,5775.36011402136,5240.27677683178,6346.76978888329,7707.23988597864,7135.93109764361,8242.27891448898,121044.8,7
109979,5207.58171821704,4723.39224462697,5724.51743393319,5827.41828178296,5310.48256606681,6311.60775537303,2018-03-12,5151.28901333636,4642.70826521139,5718.14443707964,6236.46483281749,5669.7860358693,6744.99298393359,109863.4,7
100591,4524.07694244118,4012.59529489707,5085.3097994716,5203.92305755882,4643.19463316285,5715.18316170672,2018-03-19,4513.83677693896,4027.743164604,5055.29123053231,5210.11706921489,4668.83924241663,5696.15808454098,99762.6,7
