"year_month","region","climate","epoch","antigen_drift","inter_air_traffic","persistence"
"2022-05","Africa","most-tropical","pan2",0.206133403963778,0.694252940669059,0.602332572000008
"2022-06","Africa","most-tropical","pan2",0.216918775883623,0.712858441230759,0.704860030971066
"2022-07","Africa","most-tropical","pan2",0.21435083617426,0.822325853221792,0.795534280740417
"2022-08","Africa","most-tropical","pan2",0.220400159448175,0.821901017524927,0.867703375304393
"2022-09","Africa","most-tropical","pan2",0.222202314897711,0.765848664353336,0.855890169335706
"2022-10","Africa","most-tropical","pan2",0.227082911565408,0.793691967655923,0.760142186173971
"2022-11","Africa","most-tropical","pan2",0.228876533897501,0.766298246780046,0.663900711836423
"2022-12","Africa","most-tropical","pan2",0.237052657144979,0.881409832310098,0.629350277052318
"2023-01","Africa","most-tropical","pan2",0.244896135388994,0.83757286901869,0.627477765342837
"2023-02","Africa","most-tropical","pan2",0.256276379877474,0.764106595579244,0.593003342707713
"2023-03","Africa","most-tropical","pan2",0.249853574907124,0.872684842415855,0.504097616715004
"2023-04","Africa","most-tropical","pan2",0.225817161270458,0.847613576884251,0.442057833793983
"2023-05","Africa","most-tropical","post",0.191253757118867,0.879545039957383,0.41844115703383
"2023-06","Africa","most-tropical","post",0.167140985362352,0.883537748055665,0.444420403001562
"2023-07","Africa","most-tropical","post",0.151315858915981,0.997950768754638,0.483298833744667
"2023-08","Africa","most-tropical","post",0.144104504294427,1,0.451578074660401
"2023-09","Africa","most-tropical","post",0.136469539017894,0.924719033709894,0.377384599355978
"2023-10","Africa","most-tropical","post",0.122388516144483,0.955307102877105,0.260472801523456
"2023-11","Africa","most-tropical","post",0.107738435798974,0.903357858521026,0.203021494657452
"2023-12","Africa","most-tropical","post",0.098939322297985,0.984839951282275,0.161390255171577
"2017-01","Europe","most-other","pre",0.161159907756226,0.612445408280063,0.202177698096993
"2017-02","Europe","most-other","pre",0.172961867927953,0.574678830055635,0.224082045568917
"2017-03","Europe","most-other","pre",0.188440183729351,0.686584098408576,0.242262936962005
"2017-04","Europe","most-other","pre",0.184025728036861,0.771223493809548,0.247174701064925
"2017-05","Europe","most-other","pre",0.186604182236193,0.848418437239482,0.228255713510823
"2017-06","Europe","most-other","pre",0.182656972922428,0.875539092202998,0.197116905153999
"2017-07","Europe","most-other","pre",0.201161373190202,0.928147571566034,0.170562103232509
"2017-08","Europe","most-other","pre",0.206232850350465,0.931535148550716,0.162196325044453
"2017-09","Europe","most-other","pre",0.212441895475404,0.903188871200773,0.160166954127622
"2017-10","Europe","most-other","pre",0.207901755894516,0.849004141489996,0.164529638199495
"2017-11","Europe","most-other","pre",0.207165433107819,0.663698590325645,0.1708640784279
"2017-12","Europe","most-other","pre",0.203818909365612,0.657582970129569,0.182600511054436
"2018-01","Europe","most-other","pre",0.199065901617417,0.643675184324408,0.197674409307001
"2018-02","Europe","most-other","pre",0.193921251954104,0.608402569372009,0.203589367248461
"2018-03","Europe","most-other","pre",0.189289102243569,0.736184286260374,0.213695325862797
"2018-04","Europe","most-other","pre",0.194071478792074,0.81882142948727,0.212983975750124
"2018-05","Europe","most-other","pre",0.212107137667879,0.885283044867015,0.211293310838014
"2018-06","Europe","most-other","pre",0.227517075272151,0.91629342467769,0.197298424213064
"2018-07","Europe","most-other","pre",0.238458214047873,0.977984093598698,0.183796638984915
"2018-08","Europe","most-other","pre",0.219425284996146,0.983150018040782,0.171567427772478
"2018-09","Europe","most-other","pre",0.208673762514822,0.948632636263326,0.161948883707364
"2018-10","Europe","most-other","pre",0.196602491896313,0.905458718031789,0.155517003775211
"2018-11","Europe","most-other","pre",0.209796240618715,0.715032750704067,0.155042538606647
"2018-12","Europe","most-other","pre",0.205608723190606,0.709514280327236,0.16404522726778
"2019-01","Europe","most-other","pre",0.204371394474405,0.689564890664368,0.17217620088509
"2019-02","Europe","most-other","pre",0.197692103585679,0.649278481435319,0.180909619216969
"2019-03","Europe","most-other","pre",0.205131878120588,0.753914941838763,0.196440119076611
"2019-04","Europe","most-other","pre",0.217287889411884,0.848422833633129,0.209628258447628
"2019-05","Europe","most-other","pre",0.211396168839269,0.912907255037149,0.229380658477814
"2019-06","Europe","most-other","pre",0.214733787831992,0.950874983838894,0.241221880771394
"2019-07","Europe","most-other","pre",0.208932617393332,1,0.273233757765185
"2019-08","Europe","most-other","pre",0.227201535557106,0.993316423034846,0.3315597811933
"2019-09","Europe","most-other","pre",0.241379742730236,0.962585594079131,0.418335354040533
"2019-10","Europe","most-other","pre",0.271678492911663,0.886991025117319,0.510630965627922
"2019-11","Europe","most-other","pre",0.296002091337256,0.702859796777264,0.575173615392138
"2019-12","Europe","most-other","pre",0.310785825294771,0.715906960503684,0.592990795329637
"2020-01","Europe","most-other","pre",0.313500803851644,0.681593705898676,0.590938984568141
"2020-02","Europe","most-other","pre",0.31423006606821,0.61852270637061,0.639886961726574
"2020-03","Europe","most-other","pre",0.318732908667579,0.419541045646485,0.448285559424916
"2020-04","Europe","most-other","pan1",0.32458356709317,0.0508505197141328,0.253728862909993
"2020-05","Europe","most-other","pan1",0.33504624015259,0.0847273232739114,-1.85037170770859e-17
"2020-06","Europe","most-other","pan1",0.345508913212011,0.0714985498813142,-1.85037170770859e-17
"2020-07","Europe","most-other","pan1",0.355971586271432,0.253156576389027,-1.85037170770859e-17
"2020-08","Europe","most-other","pan1",0.366434259330853,0.369028014530218,-1.85037170770859e-17
"2020-09","Europe","most-other","pan1",0.362209350438909,0.283257824338368,-1.85037170770859e-17
"2020-10","Europe","most-other","pan1",0.348153573876387,0.217535674897425,0.00292911032233669
"2020-11","Europe","most-other","pan1",0.324266929643287,0.109355198130828,0.0282116241515982
"2020-12","Europe","most-other","pan1",0.305236999690974,0.13606371298509,0.0764006539699874
"2021-01","Europe","most-other","pan1",0.28677900846193,0.103110974079797,0.0734715436476507
"2021-02","Europe","most-other","pan1",0.256732142475677,0.0656173832557905,0.0481890298183893
"2021-03","Europe","most-other","pan1",0.255555559969035,0.0783496257081074,0.00292662907222998
"2021-04","Europe","most-other","pan2",0.264241752320417,0.100454668056525,0.0222679132920769
"2021-05","Europe","most-other","pan2",0.294951533010302,0.147131876851708,0.0555047098962104
"2021-06","Europe","most-other","pan2",0.307225743801871,0.262068626758297,0.0915264841269303
"2021-07","Europe","most-other","pan2",0.31796586361132,0.448878367268573,0.119382572095004
"2021-08","Europe","most-other","pan2",0.309205432449783,0.53481329145127,0.147117281059972
"2021-09","Europe","most-other","pan2",0.284016561996625,0.480200069039571,0.185762226374233
"2021-10","Europe","most-other","pan2",0.25123998885297,0.485204534990891,0.229959076560886
"2021-11","Europe","most-other","pan2",0.231043210513337,0.428744104893818,0.266586073659651
"2021-12","Europe","most-other","pan2",0.221101650207695,0.446612966648696,0.282880840060881
"2022-01","Europe","most-other","pan2",0.218960234082332,0.343293232369717,0.297387029405475
"2022-02","Europe","most-other","pan2",0.20974302072926,0.362287981892537,0.328217603168635
"2022-03","Europe","most-other","pan2",0.204818602768926,0.480900901513521,0.398114291417625
"2022-04","Europe","most-other","pan2",0.192783192893551,0.626934090947784,0.477227557130228
"2022-05","Europe","most-other","pan2",0.200389273399944,0.728461827776622,0.551524194642392
"2022-06","Europe","most-other","pan2",0.195962665319214,0.798844378662107,0.604062695468575
"2022-07","Europe","most-other","pan2",0.208693005492795,0.874251023590662,0.64446296423317
"2022-08","Europe","most-other","pan2",0.217291975445834,0.86333398108527,0.683199805023427
"2022-09","Europe","most-other","pan2",0.234486340844072,0.83286899071991,0.717933178753512
"2022-10","Europe","most-other","pan2",0.242483140069858,0.766664732502549,0.735391486487164
"2022-11","Europe","most-other","pan2",0.246750712639582,0.579555688501835,0.749149474803627
"2022-12","Europe","most-other","pan2",0.251810882999053,0.595378695322983,0.761497356506682
"2023-01","Europe","most-other","pan2",0.251737483948886,0.541613677980207,0.7847655970775
"2023-02","Europe","most-other","pan2",0.251902654654654,0.541761112847043,0.768602865832358
"2023-03","Europe","most-other","pan2",0.255721767537328,0.661818640093817,0.742685132110072
"2023-04","Europe","most-other","pan2",0.249159877727261,0.76861133853834,0.67509717768336
"2023-05","Europe","most-other","post",0.243717071676881,0.841372201388755,0.498676090102909
"2023-06","Europe","most-other","post",0.214813111695945,0.891624437935706,0.295150254689692
"2023-07","Europe","most-other","post",0.200327028744777,0.971865945164915,0.135207670378321
"2023-08","Europe","most-other","post",0.172380370820341,0.97746387444109,0.113326929013474
"2023-09","Europe","most-other","post",0.159134958401609,0.922579333514943,0.124231544834636
"2023-10","Europe","most-other","post",0.137916672929357,0.880511849320819,0.139217281560067
"2023-11","Europe","most-other","post",0.12695778280852,0.659218578018732,0.160640422507869
"2023-12","Europe","most-other","post",0.121570794156964,0.681086601195772,0.173275182042083
"2017-01","Japan/Korea","most-other","pre",0.187722869836797,0.840752808412755,0.170759717914745
"2017-02","Japan/Korea","most-other","pre",0.202760712940265,0.765825137423254,0.219857811780608
"2017-03","Japan/Korea","most-other","pre",0.231315088970645,0.853889399719014,0.242840609940728
"2017-04","Japan/Korea","most-other","pre",0.249722768191707,0.833136913935811,0.245134968056591
"2017-05","Japan/Korea","most-other","pre",0.252373291484041,0.865867854264901,0.245741270192117
"2017-06","Japan/Korea","most-other","pre",0.23367271534362,0.843008057874001,0.242308084826359
"2017-07","Japan/Korea","most-other","pre",0.21731493840823,0.912528296821944,0.250291647784474
"2017-08","Japan/Korea","most-other","pre",0.205838201512305,0.954607227510496,0.252799853737998
"2017-09","Japan/Korea","most-other","pre",0.210780550274862,0.885148988547742,0.258008859436864
"2017-10","Japan/Korea","most-other","pre",0.209773589409374,0.906704087102172,0.244986027971654
"2017-11","Japan/Korea","most-other","pre",0.206640972433101,0.842871428277011,0.214609261384311
"2017-12","Japan/Korea","most-other","pre",0.194475509781763,0.876929397918718,0.186659570366024
"2018-01","Japan/Korea","most-other","pre",0.193732717361388,0.889634228217008,0.166424820214157
"2018-02","Japan/Korea","most-other","pre",0.190841363778437,0.808974830818976,0.176129375434986
"2018-03","Japan/Korea","most-other","pre",0.187680936360568,0.902232223355636,0.201315110271267
"2018-04","Japan/Korea","most-other","pre",0.183875545189046,0.875094485394095,0.238362172038177
"2018-05","Japan/Korea","most-other","pre",0.169667841224006,0.905349904092338,0.276606115729005
"2018-06","Japan/Korea","most-other","pre",0.154676059622039,0.878522797538072,0.307309220661105
"2018-07","Japan/Korea","most-other","pre",0.154967857369027,0.93139747564764,0.321770233673073
"2018-08","Japan/Korea","most-other","pre",0.174289497000302,0.96525124718998,0.318794144038119
"2018-09","Japan/Korea","most-other","pre",0.190276838591044,0.902276484456173,0.310282069845849
"2018-10","Japan/Korea","most-other","pre",0.191108877078365,0.93018635186289,0.302764090778476
"2018-11","Japan/Korea","most-other","pre",0.189924008990405,0.886200692000205,0.319294302380648
"2018-12","Japan/Korea","most-other","pre",0.191189659052012,0.917743069650267,0.362646726923258
"2019-01","Japan/Korea","most-other","pre",0.195139983302788,0.920908857782884,0.422115564739404
"2019-02","Japan/Korea","most-other","pre",0.197154946889981,0.843663765124767,0.479901773034062
"2019-03","Japan/Korea","most-other","pre",0.193282706523491,0.935973878258092,0.514855505090971
"2019-04","Japan/Korea","most-other","pre",0.187691578259339,0.910471045461547,0.5281594012857
"2019-05","Japan/Korea","most-other","pre",0.199510552067308,0.950590489581161,0.505858873090473
"2019-06","Japan/Korea","most-other","pre",0.20410917796128,0.923243444262214,0.460234396457314
"2019-07","Japan/Korea","most-other","pre",0.224388468394874,0.970594095913633,0.394626524049369
"2019-08","Japan/Korea","most-other","pre",0.223387666142234,1,0.328893470449522
"2019-09","Japan/Korea","most-other","pre",0.236459780453458,0.930341294418469,0.272453001792561
"2019-10","Japan/Korea","most-other","pre",0.238007955988989,0.937056007629213,0.23474523167339
"2019-11","Japan/Korea","most-other","pre",0.249733207603308,0.904812915331729,0.222138884690367
"2019-12","Japan/Korea","most-other","pre",0.253062002274896,0.939748758837797,0.206629914847838
"2020-01","Japan/Korea","most-other","pre",0.258082392563283,0.950353856304357,0.217722504111088
"2020-02","Japan/Korea","most-other","pre",0.257733596923156,0.808323601344917,0.181400548759863
"2020-03","Japan/Korea","most-other","pre",0.264943500437791,0.49815696432917,0.162282643557465
"2020-04","Japan/Korea","most-other","pan1",0.265928869812661,0.242416669867129,0.149272789635124
"2020-05","Japan/Korea","most-other","pan1",0.261241823721595,0.281065623597286,0.198888044719283
"2020-06","Japan/Korea","most-other","pan1",0.256554777630529,0.285873779856079,0.267162048609181
"2020-07","Japan/Korea","most-other","pan1",0.251867731539464,0.407198049021207,0.334798154415224
"2020-08","Japan/Korea","most-other","pan1",0.247180685448398,0.451396632907101,0.399731680956377
"2020-09","Japan/Korea","most-other","pan1",0.242493639357332,0.400381782131019,0.424167866299408
"2020-10","Japan/Korea","most-other","pan1",0.237806593266266,0.437736600985145,0.420245843081283
"2020-11","Japan/Korea","most-other","pan1",0.233119547175201,0.432369181896992,0.395880296263719
"2020-12","Japan/Korea","most-other","pan1",0.228432501084135,0.39408200956189,0.396215491146291
"2021-01","Japan/Korea","most-other","pan1",0.223745454993069,0.274754254734632,0.497399353532164
"2021-02","Japan/Korea","most-other","pan1",0.229932077062458,0.287030424024214,0.465236393219924
"2021-03","Japan/Korea","most-other","pan1",0.237357533198598,0.365785675580829,0.346023614553127
"2021-04","Japan/Korea","most-other","pan2",0.246021823401488,0.364664394367209,0.114019598100347
"2021-05","Japan/Korea","most-other","pan2",0.245051279510676,0.337790558194478,0.0165525407358132
"2021-06","Japan/Korea","most-other","pan2",0.244080735619863,0.32049089751236,9.25185853854297e-18
"2021-07","Japan/Korea","most-other","pan2",0.24311019172905,0.400039117398063,9.25185853854297e-18
"2021-08","Japan/Korea","most-other","pan2",0.242139647838238,0.379015611309234,9.25185853854297e-18
"2021-09","Japan/Korea","most-other","pan2",0.241169103947425,0.36576564040043,9.25185853854297e-18
"2021-10","Japan/Korea","most-other","pan2",0.240198560056612,0.441134946469615,0.0117926494899773
"2021-11","Japan/Korea","most-other","pan2",0.2392280161658,0.473391357282435,0.0187906549011746
"2021-12","Japan/Korea","most-other","pan2",0.23760237803451,0.507181578839956,0.0187906549011746
"2022-01","Japan/Korea","most-other","pan2",0.235321645662742,0.413095338353151,0.00699800541119734
"2022-02","Japan/Korea","most-other","pan2",0.232385819050497,0.325202150090597,9.25185853854297e-18
"2022-03","Japan/Korea","most-other","pan2",0.229449992438252,0.439066500667447,0.00656314170070809
"2022-04","Japan/Korea","most-other","pan2",0.226514165826008,0.461244986109994,0.0315275117256983
"2022-05","Japan/Korea","most-other","pan2",0.223578339213763,0.538580093561422,0.0724462614004673
"2022-06","Japan/Korea","most-other","pan2",0.220642512601518,0.534831907419785,0.122669354219955
"2022-07","Japan/Korea","most-other","pan2",0.221132555752596,0.624979713662254,0.159361987496138
"2022-08","Japan/Korea","most-other","pan2",0.21776855980572,0.674622183284701,0.190560515318479
"2022-09","Japan/Korea","most-other","pan2",0.21442387659564,0.595968313185347,0.21802859358943
"2022-10","Japan/Korea","most-other","pan2",0.209227182356611,0.681523757561917,0.263619520040019
"2022-11","Japan/Korea","most-other","pan2",0.21409093105667,0.687148017329455,0.312973189378633
"2022-12","Japan/Korea","most-other","pan2",0.22382264159082,0.750431459619151,0.357524257655129
"2023-01","Japan/Korea","most-other","pan2",0.226085106441092,0.75020326522922,0.327233348573074
"2023-02","Japan/Korea","most-other","pan2",0.223243175042903,0.732152888059773,0.264451639042644
"2023-03","Japan/Korea","most-other","pan2",0.215402001200944,0.813864103725057,0.208303067897582
"2023-04","Japan/Korea","most-other","pan2",0.211580716567409,0.786408386209848,0.221143098602097
"2023-05","Japan/Korea","most-other","post",0.209098686704958,0.835656581852409,0.275507355219469
"2023-06","Japan/Korea","most-other","post",0.198311752023415,0.825033343649442,0.339610396815077
"2023-07","Japan/Korea","most-other","post",0.184732156837621,0.895866776728122,0.40989357999512
"2023-08","Japan/Korea","most-other","post",0.158547413351791,0.968910968537935,0.477867883844682
"2023-09","Japan/Korea","most-other","post",0.130360498701055,0.884378294287407,0.534727625733375
"2023-10","Japan/Korea","most-other","post",0.111510581761428,0.957745058242384,0.57313839341625
"2023-11","Japan/Korea","most-other","post",0.101112447882699,0.900186223844402,0.602692043425562
"2023-12","Japan/Korea","most-other","post",0.0994212549854707,0.90238538628201,0.621599080789264
"2017-01","North America","most-other","pre",0.177358902198763,0.708099947878488,0.209786966785595
"2017-02","North America","most-other","pre",0.197065407747682,0.662466799642598,0.243874402604648
"2017-03","North America","most-other","pre",0.210799011374904,0.780781845974885,0.268211402892305
"2017-04","North America","most-other","pre",0.21949549006301,0.787654108151304,0.296994044139936
"2017-05","North America","most-other","pre",0.21326536328819,0.817315380900896,0.320128664984304
"2017-06","North America","most-other","pre",0.214607033943049,0.848081782486627,0.324850679241186
"2017-07","North America","most-other","pre",0.21712449198489,0.883593867976797,0.311652434331483
"2017-08","North America","most-other","pre",0.218247075292861,0.869107945220902,0.301418996130115
"2017-09","North America","most-other","pre",0.21468609285701,0.763870845979097,0.318082656774257
"2017-10","North America","most-other","pre",0.214095956633025,0.822632774712611,0.357935445075236
"2017-11","North America","most-other","pre",0.214973828597721,0.784492251264506,0.408259597489674
"2017-12","North America","most-other","pre",0.212236723218998,0.794679168533414,0.467724187350424
"2018-01","North America","most-other","pre",0.208680826838927,0.749931697265159,0.515013715763032
"2018-02","North America","most-other","pre",0.216695585067554,0.72205907508311,0.53756320105275
"2018-03","North America","most-other","pre",0.223542285609358,0.88493777702463,0.530203954822051
"2018-04","North America","most-other","pre",0.224131740724981,0.848280835977526,0.524571374420063
"2018-05","North America","most-other","pre",0.217302810686763,0.884732127245621,0.519519856491267
"2018-06","North America","most-other","pre",0.219609784463589,0.914285448421829,0.520139727019908
"2018-07","North America","most-other","pre",0.224002134326369,0.957024586993466,0.516210254544912
"2018-08","North America","most-other","pre",0.218353407660496,0.908293540130442,0.560769075069244
"2018-09","North America","most-other","pre",0.203962076833346,0.819084594767334,0.627903133477363
"2018-10","North America","most-other","pre",0.198826676047717,0.879273055459301,0.704430173455106
"2018-11","North America","most-other","pre",0.218109841746434,0.84525682390407,0.759070034045114
"2018-12","North America","most-other","pre",0.248071500727211,0.827161228085814,0.813575250009755
"2019-01","North America","most-other","pre",0.275954620918617,0.775220741666318,0.852017978570086
"2019-02","North America","most-other","pre",0.293867594870056,0.739504970384359,0.847659298787807
"2019-03","North America","most-other","pre",0.301676914997126,0.905207398337148,0.781149307037345
"2019-04","North America","most-other","pre",0.288833328880594,0.870721340404753,0.663332628048686
"2019-05","North America","most-other","pre",0.266609269566232,0.914544965629614,0.518843001314382
"2019-06","North America","most-other","pre",0.242700266042951,0.92703188801437,0.389703638747022
"2019-07","North America","most-other","pre",0.23088174826475,0.965401127932759,0.306107936206988
"2019-08","North America","most-other","pre",0.223787736896783,0.942478850668178,0.271390545541429
"2019-09","North America","most-other","pre",0.223184891841015,0.847092813335977,0.267629142721109
"2019-10","North America","most-other","pre",0.22804915664041,0.902494359936633,0.265892477854558
"2019-11","North America","most-other","pre",0.234692661537864,0.843092537077471,0.265195862280704
"2019-12","North America","most-other","pre",0.249336714141735,0.90550415003367,0.256101661581261
"2020-01","North America","most-other","pre",0.266786188789174,0.818016172175093,0.274295026685071
"2020-02","North America","most-other","pre",0.282293193329513,0.810614121059983,0.332796824198846
"2020-03","North America","most-other","pre",0.267630404335162,0.576070419425454,0.251285629387766
"2020-04","North America","most-other","pan1",0.262099785633482,0.0846304170881733,0.14620844484405
"2020-05","North America","most-other","pan1",0.271130518412145,0.114839561003617,-9.25185853854297e-18
"2020-06","North America","most-other","pan1",0.314562362333612,0.203173868361738,-9.25185853854297e-18
"2020-07","North America","most-other","pan1",0.357994206255079,0.263558375612447,-9.25185853854297e-18
"2020-08","North America","most-other","pan1",0.355929546817828,0.264343997589795,-9.25185853854297e-18
"2020-09","North America","most-other","pan1",0.30836838402186,0.259599153459203,-9.25185853854297e-18
"2020-10","North America","most-other","pan1",0.268187687686472,0.299860322583411,0.0129027543775778
"2020-11","North America","most-other","pan1",0.259830677264806,0.292864315667413,0.0129027543775778
"2020-12","North America","most-other","pan1",0.28329735275686,0.315044706918318,0.0129027543775778
"2021-01","North America","most-other","pan1",0.28171333010414,0.282414007395238,-9.25185853854297e-18
"2021-02","North America","most-other","pan1",0.27613189321222,0.2856036309979,-9.25185853854297e-18
"2021-03","North America","most-other","pan1",0.269856979745788,0.430359742455448,-9.25185853854297e-18
"2021-04","North America","most-other","pan2",0.26515642286401,0.479034185852327,0.00730981780218545
"2021-05","North America","most-other","pan2",0.262030222566885,0.567091151125552,0.0357191919245749
"2021-06","North America","most-other","pan2",0.261188310088297,0.658440720655447,0.0538215228306485
"2021-07","North America","most-other","pan2",0.275132328247262,0.754268072688278,0.0815206913612865
"2021-08","North America","most-other","pan2",0.302126773335723,0.715192704868349,0.109768115981938
"2021-09","North America","most-other","pan2",0.312866578948872,0.624511134798452,0.173392653038978
"2021-10","North America","most-other","pan2",0.304242236386561,0.702998064416099,0.245609287272352
"2021-11","North America","most-other","pan2",0.277971982088189,0.697767153765747,0.297202270635883
"2021-12","North America","most-other","pan2",0.260485794797886,0.724725641482585,0.336408301248588
"2022-01","North America","most-other","pan2",0.242703549604924,0.58188800692017,0.323826769100557
"2022-02","North America","most-other","pan2",0.227499533475716,0.597442921147362,0.299944376118122
"2022-03","North America","most-other","pan2",0.21167603539949,0.775459901130716,0.240751998700202
"2022-04","North America","most-other","pan2",0.20849045562903,0.781901196787442,0.225130109129445
"2022-05","North America","most-other","pan2",0.196760689038073,0.840647169817889,0.235648469973033
"2022-06","North America","most-other","pan2",0.19748619905649,0.853496156632776,0.285362926863594
"2022-07","North America","most-other","pan2",0.194373201610592,0.887024723388992,0.326602876101544
"2022-08","North America","most-other","pan2",0.210943521962425,0.858977915857668,0.354772545755778
"2022-09","North America","most-other","pan2",0.222096034512028,0.800514756986854,0.365715964158002
"2022-10","North America","most-other","pan2",0.233699121595452,0.840007343415938,0.371820205175864
"2022-11","North America","most-other","pan2",0.238286604535856,0.791386794537315,0.387344713306093
"2022-12","North America","most-other","pan2",0.239822171090704,0.822345287617869,0.39050331298961
"2023-01","North America","most-other","pan2",0.238402721868674,0.736568525051422,0.365314021430499
"2023-02","North America","most-other","pan2",0.23350946394655,0.710077059950683,0.343677382966748
"2023-03","North America","most-other","pan2",0.232425938158965,0.870414348885209,0.255066063069537
"2023-04","North America","most-other","pan2",0.213010518221041,0.853062142546707,0.165526290523556
"2023-05","North America","most-other","post",0.196542867473929,0.888072056821916,0.0602473150270439
"2023-06","North America","most-other","post",0.179733859907057,0.925412573779381,0.0389896432176133
"2023-07","North America","most-other","post",0.171532630222088,1,0.0510595201801137
"2023-08","North America","most-other","post",0.160901041358787,0.95610763522245,0.0676248920412587
"2023-09","North America","most-other","post",0.152153423239768,0.85153715387722,0.0863015567473513
"2023-10","North America","most-other","post",0.147412653854695,0.913398444069728,0.110004217839575
"2023-11","North America","most-other","post",0.142478733817099,0.842503246098394,0.147538538441226
"2023-12","North America","most-other","post",0.131239822565811,0.846711190302086,0.211865065238384
"2017-01","North China","most-other","pre",0.20026441472688,0.690020610642764,0.213305287296874
"2017-02","North China","most-other","pre",0.222071788009806,0.650728666883522,0.245032870935132
"2017-03","North China","most-other","pre",0.213527067186338,0.697893983476849,0.258307668608598
"2017-04","North China","most-other","pre",0.24647847198788,0.699668119520268,0.246906312935969
"2017-05","North China","most-other","pre",0.244062572550899,0.738179046229282,0.215982265561898
"2017-06","North China","most-other","pre",0.252279105996629,0.735857595875537,0.183299425728037
"2017-07","North China","most-other","pre",0.199279852593664,0.843774189127731,0.155279362249771
"2017-08","North China","most-other","pre",0.207709594034789,0.86519229697698,0.145271796183468
"2017-09","North China","most-other","pre",0.21480219499044,0.790131833569766,0.149371474615188
"2017-10","North China","most-other","pre",0.211095768774835,0.798730597872411,0.17114082005611
"2017-11","North China","most-other","pre",0.195264517461096,0.743685272906069,0.201218751073294
"2017-12","North China","most-other","pre",0.181255858706308,0.756548994560552,0.228650630421557
"2018-01","North China","most-other","pre",0.193650663363984,0.776391985473723,0.246558583683439
"2018-02","North China","most-other","pre",0.203540248221448,0.745896036823194,0.246130004860863
"2018-03","North China","most-other","pre",0.216551708503402,0.801812782175117,0.23341274669439
"2018-04","North China","most-other","pre",0.217566060042114,0.804802821901759,0.220122053506015
"2018-05","North China","most-other","pre",0.216286833862429,0.828081045437159,0.211057508361333
"2018-06","North China","most-other","pre",0.215007607682743,0.801046212716742,0.202898740218054
"2018-07","North China","most-other","pre",0.213728381503057,0.895869052298212,0.191096936291301
"2018-08","North China","most-other","pre",0.212449155323371,0.908347959755315,0.179376122025503
"2018-09","North China","most-other","pre",0.211169929143685,0.834856448350847,0.172450220415452
"2018-10","North China","most-other","pre",0.209890702964,0.862319908649806,0.171106073240265
"2018-11","North China","most-other","pre",0.231446345249339,0.809751945671784,0.182883256739554
"2018-12","North China","most-other","pre",0.236388043071755,0.82068190186405,0.193096672340379
"2019-01","North China","most-other","pre",0.235424695663455,0.855630861863327,0.206721483801289
"2019-02","North China","most-other","pre",0.215445388181379,0.798178436324427,0.215456140673676
"2019-03","North China","most-other","pre",0.202888230349775,0.824684073050036,0.221011854030726
"2019-04","North China","most-other","pre",0.208243244299411,0.843996503212166,0.196723222880393
"2019-05","North China","most-other","pre",0.210568915398956,0.882532419078426,0.176266200978743
"2019-06","North China","most-other","pre",0.222875946852109,0.868783488294345,0.168408075798706
"2019-07","North China","most-other","pre",0.223965417295892,0.982667078164201,0.189044133447659
"2019-08","North China","most-other","pre",0.225054887739676,0.991921678428042,0.206025352019509
"2019-09","North China","most-other","pre",0.226144358183459,0.904155616847229,0.222785441482942
"2019-10","North China","most-other","pre",0.232280398621687,0.904754838955,0.242559735290571
"2019-11","North China","most-other","pre",0.244020712549883,0.843505332149666,0.276648512608775
"2019-12","North China","most-other","pre",0.262769150104374,0.862233270159238,0.317222320341965
"2020-01","North China","most-other","pre",0.268723999271098,0.900124738719772,0.365471670412159
"2020-02","North China","most-other","pre",0.265963842337176,0.30007996530319,0.285406303816935
"2020-03","North China","most-other","pre",0.255193935248534,0.317698591797457,0.164738052710396
"2020-04","North China","most-other","pan1",0.251169420024791,0.236293188416928,0.0279008383443277
"2020-05","North China","most-other","pan1",0.249254010883304,0.355257248079176,0
"2020-06","North China","most-other","pan1",0.247338601741817,0.433351799896994,0
"2020-07","North China","most-other","pan1",0.24542319260033,0.568079170544457,0
"2020-08","North China","most-other","pan1",0.243507783458843,0.664330486357708,0
"2020-09","North China","most-other","pan1",0.241592374317356,0.706679201717372,0
