"virus","tree_id","season","tmrca"
"by",26,"N_Hemisphere_2016",2005.58502180234
"by",26,"S_Hemisphere_2016.5",2005.58502180234
"by",26,"N_Hemisphere_2017",2011.98957174129
"by",26,"S_Hemisphere_2018.5",2016.52446295992
"by",26,"S_Hemisphere_2020.5",2020.18852459016
"by",27,"N_Hemisphere_2012",2006.71585848871
"by",27,"N_Hemisphere_2013",2006.71585848871
"by",27,"N_Hemisphere_2011",2006.71585848871
"by",27,"N_Hemisphere_2014",2006.71585848871
"by",27,"S_Hemisphere_2012.5",2006.71585848871
"by",27,"S_Hemisphere_2013.5",2006.71585848871
"by",27,"S_Hemisphere_2014.5",2006.71585848871
"by",27,"S_Hemisphere_2011.5",2006.71585848871
"by",27,"S_Hemisphere_2019.5",2016.42927926202
"by",27,"S_Hemisphere_2015.5",2006.71585848871
"by",27,"N_Hemisphere_2015",2006.71585848871
"by",27,"N_Hemisphere_2020",2016.42927926202
"by",27,"S_Hemisphere_2017.5",2015.40429086752
"by",27,"N_Hemisphere_2018",2013.99349557023
"by",27,"N_Hemisphere_2019",2015.85008426279
"by",27,"N_Hemisphere_2016",2006.71585848871
"by",27,"S_Hemisphere_2016.5",2006.71585848871
"by",27,"N_Hemisphere_2017",2011.79565620404
"by",27,"S_Hemisphere_2018.5",2016.42927926202
"by",27,"S_Hemisphere_2020.5",2020.18852459016
"by",28,"N_Hemisphere_2012",2007.40611867058
"by",28,"N_Hemisphere_2013",2007.40611867058
"by",28,"N_Hemisphere_2011",2007.40611867058
"by",28,"N_Hemisphere_2014",2007.40611867058
"by",28,"S_Hemisphere_2012.5",2007.40611867058
"by",28,"S_Hemisphere_2013.5",2007.40611867058
"by",28,"S_Hemisphere_2014.5",2007.40611867058
"by",28,"S_Hemisphere_2011.5",2007.40611867058
"by",28,"S_Hemisphere_2019.5",2016.73385517926
"by",28,"S_Hemisphere_2015.5",2007.40611867058
"by",28,"N_Hemisphere_2015",2007.40611867058
"by",28,"N_Hemisphere_2020",2016.73385517926
"by",28,"S_Hemisphere_2017.5",2015.53884650439
"by",28,"N_Hemisphere_2018",2014.2100937
"by",28,"N_Hemisphere_2019",2015.92460549578
"by",28,"N_Hemisphere_2016",2007.40611867058
"by",28,"S_Hemisphere_2016.5",2007.40611867058
"by",28,"N_Hemisphere_2017",2012.19997328603
"by",28,"S_Hemisphere_2018.5",2016.73385517926
"by",28,"S_Hemisphere_2020.5",2020.18852459016
"by",29,"N_Hemisphere_2012",2006.95948712917
"by",29,"N_Hemisphere_2013",2006.95948712917
"by",29,"N_Hemisphere_2011",2006.95948712917
"by",29,"N_Hemisphere_2014",2006.95948712917
"by",29,"S_Hemisphere_2012.5",2006.95948712917
"by",29,"S_Hemisphere_2013.5",2006.95948712917
"by",29,"S_Hemisphere_2014.5",2006.95948712917
"by",29,"S_Hemisphere_2011.5",2006.95948712917
"by",29,"S_Hemisphere_2019.5",2016.48119954697
"by",29,"S_Hemisphere_2015.5",2006.95948712917
"by",29,"N_Hemisphere_2015",2006.95948712917
"by",29,"N_Hemisphere_2020",2016.55516161924
"by",29,"S_Hemisphere_2017.5",2015.5915742181
"by",29,"N_Hemisphere_2018",2014.11877299102
"by",29,"N_Hemisphere_2019",2015.92606895931
"by",29,"N_Hemisphere_2016",2006.95948712917
"by",29,"S_Hemisphere_2016.5",2006.95948712917
"by",29,"N_Hemisphere_2017",2011.82021228305
"by",29,"S_Hemisphere_2018.5",2016.48119954697
"by",29,"S_Hemisphere_2020.5",2020.18852459016
"by",30,"N_Hemisphere_2012",2005.43832175056
"by",30,"N_Hemisphere_2013",2005.43832175056
"by",30,"N_Hemisphere_2011",2005.43832175056
"by",30,"N_Hemisphere_2014",2005.43832175056
"by",30,"S_Hemisphere_2012.5",2005.43832175056
"by",30,"S_Hemisphere_2013.5",2005.43832175056
"by",30,"S_Hemisphere_2014.5",2005.43832175056
"by",30,"S_Hemisphere_2011.5",2005.43832175056
"by",30,"S_Hemisphere_2019.5",2016.58778792438
"by",30,"S_Hemisphere_2015.5",2005.43832175056
"by",30,"N_Hemisphere_2015",2005.43832175056
"by",30,"N_Hemisphere_2020",2016.58778792438
"by",30,"S_Hemisphere_2017.5",2015.56154302257
"by",30,"N_Hemisphere_2018",2014.2545098813
"by",30,"N_Hemisphere_2019",2015.92749693346
"by",30,"N_Hemisphere_2016",2005.43832175056
"by",30,"S_Hemisphere_2016.5",2005.43832175056
"by",30,"N_Hemisphere_2017",2011.99733172626
"by",30,"S_Hemisphere_2018.5",2016.58778792438
"by",30,"S_Hemisphere_2020.5",2020.18852459016
"by",31,"N_Hemisphere_2012",2006.8779082525
"by",31,"N_Hemisphere_2013",2006.8779082525
"by",31,"N_Hemisphere_2011",2006.8779082525
"by",31,"N_Hemisphere_2014",2006.8779082525
"by",31,"S_Hemisphere_2012.5",2006.8779082525
"by",31,"S_Hemisphere_2013.5",2006.8779082525
"by",31,"S_Hemisphere_2014.5",2006.8779082525
"by",31,"S_Hemisphere_2011.5",2006.8779082525
"by",31,"S_Hemisphere_2019.5",2016.53431067222
"by",31,"S_Hemisphere_2015.5",2006.8779082525
"by",31,"N_Hemisphere_2015",2006.8779082525
"by",31,"N_Hemisphere_2020",2016.53431067222
"by",31,"S_Hemisphere_2017.5",2015.74319885003
"by",31,"N_Hemisphere_2018",2014.19268210572
"by",31,"N_Hemisphere_2019",2016.02339566109
"by",31,"N_Hemisphere_2016",2006.8779082525
"by",31,"S_Hemisphere_2016.5",2006.8779082525
"by",31,"N_Hemisphere_2017",2012.02114059031
"by",31,"S_Hemisphere_2018.5",2016.45104723366
"by",31,"S_Hemisphere_2020.5",2020.18852459016
"by",32,"N_Hemisphere_2012",2006.82893952463
"by",32,"N_Hemisphere_2013",2006.82893952463
"by",32,"N_Hemisphere_2011",2006.82893952463
"by",32,"N_Hemisphere_2014",2006.82893952463
"by",32,"S_Hemisphere_2012.5",2006.82893952463
"by",32,"S_Hemisphere_2013.5",2006.82893952463
"by",32,"S_Hemisphere_2014.5",2006.82893952463
"by",32,"S_Hemisphere_2011.5",2006.82893952463
"by",32,"S_Hemisphere_2019.5",2016.54344165084
"by",32,"S_Hemisphere_2015.5",2006.82893952463
"by",32,"N_Hemisphere_2015",2006.82893952463
"by",32,"N_Hemisphere_2020",2016.54344165084
"by",32,"S_Hemisphere_2017.5",2015.55501461572
"by",32,"N_Hemisphere_2018",2014.04912669576
"by",32,"N_Hemisphere_2019",2015.66189827398
"by",32,"N_Hemisphere_2016",2006.82893952463
"by",32,"S_Hemisphere_2016.5",2006.82893952463
"by",32,"N_Hemisphere_2017",2011.95495728769
"by",32,"S_Hemisphere_2018.5",2016.54344165084
"by",32,"S_Hemisphere_2020.5",2020.18852459016
"by",33,"N_Hemisphere_2012",2004.83643640283
"by",33,"N_Hemisphere_2013",2004.83643640283
"by",33,"N_Hemisphere_2011",2004.83643640283
"by",33,"N_Hemisphere_2014",2004.83643640283
"by",33,"S_Hemisphere_2012.5",2004.83643640283
"by",33,"S_Hemisphere_2013.5",2004.83643640283
"by",33,"S_Hemisphere_2014.5",2004.83643640283
"by",33,"S_Hemisphere_2011.5",2004.83643640283
"by",33,"S_Hemisphere_2019.5",2016.76827979095
"by",33,"S_Hemisphere_2015.5",2004.83643640283
"by",33,"N_Hemisphere_2015",2004.83643640283
"by",33,"N_Hemisphere_2020",2016.76827979095
"by",33,"S_Hemisphere_2017.5",2015.50744359364
"by",33,"N_Hemisphere_2018",2014.07959804622
"by",33,"N_Hemisphere_2019",2015.76984165789
"by",33,"N_Hemisphere_2016",2004.83643640283
"by",33,"S_Hemisphere_2016.5",2004.83643640283
"by",33,"N_Hemisphere_2017",2012.02913566661
"by",33,"S_Hemisphere_2018.5",2016.76827979095
"by",33,"S_Hemisphere_2020.5",2020.18852459016
"by",34,"N_Hemisphere_2012",2007.02590725002
"by",34,"N_Hemisphere_2013",2007.02590725002
"by",34,"N_Hemisphere_2011",2007.02590725002
"by",34,"N_Hemisphere_2014",2007.02590725002
"by",34,"S_Hemisphere_2012.5",2007.02590725002
"by",34,"S_Hemisphere_2013.5",2007.02590725002
"by",34,"S_Hemisphere_2014.5",2007.02590725002
"by",34,"S_Hemisphere_2011.5",2007.02590725002
"by",34,"S_Hemisphere_2019.5",2016.64047345526
"by",34,"S_Hemisphere_2015.5",2007.02590725002
"by",34,"N_Hemisphere_2015",2007.02590725002
"by",34,"N_Hemisphere_2020",2016.64126763804
"by",34,"S_Hemisphere_2017.5",2015.666259206
"by",34,"N_Hemisphere_2018",2014.2998439997
"by",34,"N_Hemisphere_2019",2016.10009824016
"by",34,"N_Hemisphere_2016",2007.02590725002
"by",34,"S_Hemisphere_2016.5",2007.02590725002
"by",34,"N_Hemisphere_2017",2011.99814820897
"by",34,"S_Hemisphere_2018.5",2016.64047345526
"by",34,"S_Hemisphere_2020.5",2020.18852459016
"by",35,"N_Hemisphere_2012",2004.82900780546
"by",35,"N_Hemisphere_2013",2004.82900780546
"by",35,"N_Hemisphere_2011",2004.82900780546
"by",35,"N_Hemisphere_2014",2004.82900780546
"by",35,"S_Hemisphere_2012.5",2004.82900780546
"by",35,"S_Hemisphere_2013.5",2004.82900780546
"by",35,"S_Hemisphere_2014.5",2004.82900780546
"by",35,"S_Hemisphere_2011.5",2004.82900780546
"by",35,"S_Hemisphere_2019.5",2016.41366689424
"by",35,"S_Hemisphere_2015.5",2004.82900780546
"by",35,"N_Hemisphere_2015",2004.82900780546
"by",35,"N_Hemisphere_2020",2016.41366689424
"by",35,"S_Hemisphere_2017.5",2015.32120877354
"by",35,"N_Hemisphere_2018",2013.99035572786
"by",35,"N_Hemisphere_2019",2015.62392974116
"by",35,"N_Hemisphere_2016",2004.82900780546
"by",35,"S_Hemisphere_2016.5",2004.82900780546
"by",35,"N_Hemisphere_2017",2012.0241791942
"by",35,"S_Hemisphere_2018.5",2016.41366689424
"by",35,"S_Hemisphere_2020.5",2020.18852459016
"by",36,"N_Hemisphere_2012",2005.23111843052
"by",36,"N_Hemisphere_2013",2005.23111843052
"by",36,"N_Hemisphere_2011",2005.23111843052
"by",36,"N_Hemisphere_2014",2005.23111843052
"by",36,"S_Hemisphere_2012.5",2005.23111843052
"by",36,"S_Hemisphere_2013.5",2005.23111843052
"by",36,"S_Hemisphere_2014.5",2005.23111843052
"by",36,"S_Hemisphere_2011.5",2005.23111843052
"by",36,"S_Hemisphere_2019.5",2016.61490547954
"by",36,"S_Hemisphere_2015.5",2005.23111843052
"by",36,"N_Hemisphere_2015",2005.23111843052
"by",36,"N_Hemisphere_2020",2016.61490547954
"by",36,"S_Hemisphere_2017.5",2015.756628333
"by",36,"N_Hemisphere_2018",2014.08432578641
"by",36,"N_Hemisphere_2019",2016.00213549535
"by",36,"N_Hemisphere_2016",2005.23111843052
"by",36,"S_Hemisphere_2016.5",2005.23111843052
"by",36,"N_Hemisphere_2017",2012.03707623695
"by",36,"S_Hemisphere_2018.5",2016.52745227412
"by",36,"S_Hemisphere_2020.5",2020.18852459016
"by",37,"N_Hemisphere_2012",2004.87669793044
"by",37,"N_Hemisphere_2013",2004.87669793044
"by",37,"N_Hemisphere_2011",2004.87669793044
"by",37,"N_Hemisphere_2014",2004.87669793044
"by",37,"S_Hemisphere_2012.5",2004.87669793044
"by",37,"S_Hemisphere_2013.5",2004.87669793044
"by",37,"S_Hemisphere_2014.5",2004.87669793044
"by",37,"S_Hemisphere_2011.5",2004.87669793044
"by",37,"S_Hemisphere_2019.5",2016.49394289503
"by",37,"S_Hemisphere_2015.5",2004.87669793044
"by",37,"N_Hemisphere_2015",2004.87669793044
"by",37,"N_Hemisphere_2020",2016.49394289503
"by",37,"S_Hemisphere_2017.5",2015.55410489918
"by",37,"N_Hemisphere_2018",2014.16253758653
"by",37,"N_Hemisphere_2019",2015.86216728432
"by",37,"N_Hemisphere_2016",2004.87669793044
"by",37,"S_Hemisphere_2016.5",2004.87669793044
"by",37,"N_Hemisphere_2017",2011.83721035281
"by",37,"S_Hemisphere_2018.5",2016.49394289503
"by",37,"S_Hemisphere_2020.5",2020.18852459016
"by",38,"N_Hemisphere_2012",2006.26067891529
"by",38,"N_Hemisphere_2013",2006.26067891529
"by",38,"N_Hemisphere_2011",2006.26067891529
"by",38,"N_Hemisphere_2014",2006.26067891529
"by",38,"S_Hemisphere_2012.5",2006.26067891529
"by",38,"S_Hemisphere_2013.5",2006.26067891529
"by",38,"S_Hemisphere_2014.5",2006.26067891529
"by",38,"S_Hemisphere_2011.5",2006.26067891529
"by",38,"S_Hemisphere_2019.5",2016.49134038942
"by",38,"S_Hemisphere_2015.5",2006.26067891529
"by",38,"N_Hemisphere_2015",2006.26067891529
"by",38,"N_Hemisphere_2020",2016.49134038942
"by",38,"S_Hemisphere_2017.5",2015.51666113727
"by",38,"N_Hemisphere_2018",2014.11444824268
"by",38,"N_Hemisphere_2019",2015.6082850708
"by",38,"N_Hemisphere_2016",2006.26067891529
"by",38,"S_Hemisphere_2016.5",2006.26067891529
"by",38,"N_Hemisphere_2017",2011.94500974291
"by",38,"S_Hemisphere_2018.5",2016.49134038942
"by",38,"S_Hemisphere_2020.5",2020.18852459016
"by",39,"N_Hemisphere_2012",2006.24555730308
"by",39,"N_Hemisphere_2013",2006.24555730308
"by",39,"N_Hemisphere_2011",2006.24555730308
"by",39,"N_Hemisphere_2014",2006.24555730308
"by",39,"S_Hemisphere_2012.5",2006.24555730308
"by",39,"S_Hemisphere_2013.5",2006.24555730308
"by",39,"S_Hemisphere_2014.5",2006.24555730308
"by",39,"S_Hemisphere_2011.5",2006.24555730308
"by",39,"S_Hemisphere_2019.5",2016.47686575557
"by",39,"S_Hemisphere_2015.5",2006.24555730308
"by",39,"N_Hemisphere_2015",2006.24555730308
"by",39,"N_Hemisphere_2020",2016.47686575557
"by",39,"S_Hemisphere_2017.5",2015.72238115017
"by",39,"N_Hemisphere_2018",2013.98181400482
"by",39,"N_Hemisphere_2019",2015.90551369771
"by",39,"N_Hemisphere_2016",2006.24555730308
"by",39,"S_Hemisphere_2016.5",2006.24555730308
"by",39,"N_Hemisphere_2017",2011.91614237719
"by",39,"S_Hemisphere_2018.5",2016.47686575557
"by",39,"S_Hemisphere_2020.5",2020.18852459016
"by",40,"N_Hemisphere_2012",2004.69124974994
"by",40,"N_Hemisphere_2013",2004.69124974994
"by",40,"N_Hemisphere_2011",2004.69124974994
"by",40,"N_Hemisphere_2014",2004.69124974994
"by",40,"S_Hemisphere_2012.5",2004.69124974994
"by",40,"S_Hemisphere_2013.5",2004.69124974994
"by",40,"S_Hemisphere_2014.5",2004.69124974994
"by",40,"S_Hemisphere_2011.5",2004.69124974994
"by",40,"S_Hemisphere_2019.5",2016.36453545576
"by",40,"S_Hemisphere_2015.5",2004.69124974994
"by",40,"N_Hemisphere_2015",2004.69124974994
"by",40,"N_Hemisphere_2020",2016.36453545576
"by",40,"S_Hemisphere_2017.5",2015.63515715501
"by",40,"N_Hemisphere_2018",2014.09124416081
"by",40,"N_Hemisphere_2019",2015.89462367326
"by",40,"N_Hemisphere_2016",2004.69124974994
"by",40,"S_Hemisphere_2016.5",2004.69124974994
"by",40,"N_Hemisphere_2017",2011.83675977815
"by",40,"S_Hemisphere_2018.5",2016.36453545576
"by",40,"S_Hemisphere_2020.5",2020.18852459016
"by",41,"N_Hemisphere_2012",2004.60980849781
"by",41,"N_Hemisphere_2013",2004.60980849781
"by",41,"N_Hemisphere_2011",2004.60980849781
"by",41,"N_Hemisphere_2014",2004.60980849781
"by",41,"S_Hemisphere_2012.5",2004.60980849781
"by",41,"S_Hemisphere_2013.5",2004.60980849781
"by",41,"S_Hemisphere_2014.5",2004.60980849781
"by",41,"S_Hemisphere_2011.5",2004.60980849781
"by",41,"S_Hemisphere_2019.5",2016.53192511228
"by",41,"S_Hemisphere_2015.5",2004.60980849781
"by",41,"N_Hemisphere_2015",2004.60980849781
"by",41,"N_Hemisphere_2020",2016.53192511228
"by",41,"S_Hemisphere_2017.5",2015.54234283004
"by",41,"N_Hemisphere_2018",2014.09428487871
"by",41,"N_Hemisphere_2019",2016.0073030953
"by",41,"N_Hemisphere_2016",2004.60980849781
"by",41,"S_Hemisphere_2016.5",2004.60980849781
"by",41,"N_Hemisphere_2017",2012.4184264019
"by",41,"S_Hemisphere_2018.5",2016.46944957968
"by",41,"S_Hemisphere_2020.5",2020.18852459016
"by",42,"N_Hemisphere_2012",2006.13575454103
"by",42,"N_Hemisphere_2013",2006.13575454103
"by",42,"N_Hemisphere_2011",2006.13575454103
"by",42,"N_Hemisphere_2014",2006.13575454103
"by",42,"S_Hemisphere_2012.5",2006.13575454103
"by",42,"S_Hemisphere_2013.5",2006.13575454103
"by",42,"S_Hemisphere_2014.5",2006.13575454103
"by",42,"S_Hemisphere_2011.5",2006.13575454103
"by",42,"S_Hemisphere_2019.5",2016.53120360096
"by",42,"S_Hemisphere_2015.5",2006.13575454103
"by",42,"N_Hemisphere_2015",2006.13575454103
"by",42,"N_Hemisphere_2020",2016.53120360096
"by",42,"S_Hemisphere_2017.5",2015.39188128232
"by",42,"N_Hemisphere_2018",2013.86962773627
"by",42,"N_Hemisphere_2019",2015.80949561339
"by",42,"N_Hemisphere_2016",2006.13575454103
"by",42,"S_Hemisphere_2016.5",2006.13575454103
"by",42,"N_Hemisphere_2017",2012.02471306091
"by",42,"S_Hemisphere_2018.5",2016.53120360096
"by",42,"S_Hemisphere_2020.5",2020.18852459016
"by",43,"N_Hemisphere_2012",2007.20954977406
"by",43,"N_Hemisphere_2013",2007.20954977406
"by",43,"N_Hemisphere_2011",2007.20954977406
"by",43,"N_Hemisphere_2014",2007.20954977406
"by",43,"S_Hemisphere_2012.5",2007.20954977406
"by",43,"S_Hemisphere_2013.5",2007.20954977406
"by",43,"S_Hemisphere_2014.5",2007.20954977406
"by",43,"S_Hemisphere_2011.5",2007.20954977406
"by",43,"S_Hemisphere_2019.5",2016.60196463564
"by",43,"S_Hemisphere_2015.5",2007.20954977406
"by",43,"N_Hemisphere_2015",2007.20954977406
"by",43,"N_Hemisphere_2020",2016.60196463564
"by",43,"S_Hemisphere_2017.5",2015.66959770148
"by",43,"N_Hemisphere_2018",2014.27880792414
"by",43,"N_Hemisphere_2019",2016.00925713644
"by",43,"N_Hemisphere_2016",2007.20954977406
"by",43,"S_Hemisphere_2016.5",2007.20954977406
"by",43,"N_Hemisphere_2017",2012.01540589847
"by",43,"S_Hemisphere_2018.5",2016.60196463564
"by",43,"S_Hemisphere_2020.5",2020.18852459016
"by",44,"N_Hemisphere_2012",2005.60847206391
"by",44,"N_Hemisphere_2013",2005.60847206391
"by",44,"N_Hemisphere_2011",2005.60847206391
"by",44,"N_Hemisphere_2014",2005.60847206391
"by",44,"S_Hemisphere_2012.5",2005.60847206391
"by",44,"S_Hemisphere_2013.5",2005.60847206391
"by",44,"S_Hemisphere_2014.5",2005.60847206391
"by",44,"S_Hemisphere_2011.5",2005.60847206391
"by",44,"S_Hemisphere_2019.5",2016.6158518979
"by",44,"S_Hemisphere_2015.5",2005.60847206391
"by",44,"N_Hemisphere_2015",2005.60847206391
"by",44,"N_Hemisphere_2020",2016.6158518979
"by",44,"S_Hemisphere_2017.5",2015.56167695822
"by",44,"N_Hemisphere_2018",2014.19806114058
"by",44,"N_Hemisphere_2019",2015.85000042859
"by",44,"N_Hemisphere_2016",2005.60847206391
"by",44,"S_Hemisphere_2016.5",2005.60847206391
"by",44,"N_Hemisphere_2017",2011.873799122
"by",44,"S_Hemisphere_2018.5",2016.6158518979
"by",44,"S_Hemisphere_2020.5",2020.18852459016
"by",45,"N_Hemisphere_2012",2006.01247549124
"by",45,"N_Hemisphere_2013",2006.01247549124
"by",45,"N_Hemisphere_2011",2006.01247549124
"by",45,"N_Hemisphere_2014",2006.01247549124
"by",45,"S_Hemisphere_2012.5",2006.01247549124
"by",45,"S_Hemisphere_2013.5",2006.01247549124
"by",45,"S_Hemisphere_2014.5",2006.01247549124
"by",45,"S_Hemisphere_2011.5",2006.01247549124
"by",45,"S_Hemisphere_2019.5",2016.313792643
"by",45,"S_Hemisphere_2015.5",2006.01247549124
"by",45,"N_Hemisphere_2015",2006.01247549124
"by",45,"N_Hemisphere_2020",2016.313792643
"by",45,"S_Hemisphere_2017.5",2015.58407880114
"by",45,"N_Hemisphere_2018",2014.22405461965
"by",45,"N_Hemisphere_2019",2015.87901007364
"by",45,"N_Hemisphere_2016",2006.01247549124
"by",45,"S_Hemisphere_2016.5",2006.01247549124
"by",45,"N_Hemisphere_2017",2012.02970499893
"by",45,"S_Hemisphere_2018.5",2016.313792643
"by",45,"S_Hemisphere_2020.5",2020.18852459016
"by",46,"N_Hemisphere_2012",2004.31294435222
"by",46,"N_Hemisphere_2013",2004.31294435222
"by",46,"N_Hemisphere_2011",2004.31294435222
"by",46,"N_Hemisphere_2014",2004.31294435222
"by",46,"S_Hemisphere_2012.5",2004.31294435222
"by",46,"S_Hemisphere_2013.5",2004.31294435222
"by",46,"S_Hemisphere_2014.5",2004.31294435222
"by",46,"S_Hemisphere_2011.5",2004.31294435222
"by",46,"S_Hemisphere_2019.5",2016.35542102171
"by",46,"S_Hemisphere_2015.5",2004.31294435222
"by",46,"N_Hemisphere_2015",2004.31294435222
"by",46,"N_Hemisphere_2020",2016.35542102171
"by",46,"S_Hemisphere_2017.5",2015.62255246636
"by",46,"N_Hemisphere_2018",2013.96402950408
"by",46,"N_Hemisphere_2019",2016.00876056081
"by",46,"N_Hemisphere_2016",2004.31294435222
"by",46,"S_Hemisphere_2016.5",2004.31294435222
"by",46,"N_Hemisphere_2017",2011.96218242219
"by",46,"S_Hemisphere_2018.5",2016.35107399912
"by",46,"S_Hemisphere_2020.5",2020.18852459016
"by",47,"N_Hemisphere_2012",2006.55051728643
"by",47,"N_Hemisphere_2013",2006.55051728643
"by",47,"N_Hemisphere_2011",2006.55051728643
"by",47,"N_Hemisphere_2014",2006.55051728643
"by",47,"S_Hemisphere_2012.5",2006.55051728643
"by",47,"S_Hemisphere_2013.5",2006.55051728643
"by",47,"S_Hemisphere_2014.5",2006.55051728643
"by",47,"S_Hemisphere_2011.5",2006.55051728643
"by",47,"S_Hemisphere_2019.5",2016.57869017788
"by",47,"S_Hemisphere_2015.5",2006.55051728643
"by",47,"N_Hemisphere_2015",2006.55051728643
"by",47,"N_Hemisphere_2020",2016.61873996936
"by",47,"S_Hemisphere_2017.5",2015.53187106933
"by",47,"N_Hemisphere_2018",2014.09333163221
"by",47,"N_Hemisphere_2019",2015.80036732233
"by",47,"N_Hemisphere_2016",2006.55051728643
"by",47,"S_Hemisphere_2016.5",2006.55051728643
"by",47,"N_Hemisphere_2017",2012.08975065028
"by",47,"S_Hemisphere_2018.5",2016.55192870267
"by",47,"S_Hemisphere_2020.5",2020.18852459016
"by",48,"N_Hemisphere_2012",2006.90581372444
"by",48,"N_Hemisphere_2013",2006.90581372444
"by",48,"N_Hemisphere_2011",2006.90581372444
"by",48,"N_Hemisphere_2014",2006.90581372444
"by",48,"S_Hemisphere_2012.5",2006.90581372444
"by",48,"S_Hemisphere_2013.5",2006.90581372444
"by",48,"S_Hemisphere_2014.5",2006.90581372444
"by",48,"S_Hemisphere_2011.5",2006.90581372444
"by",48,"S_Hemisphere_2019.5",2016.43910531945
"by",48,"S_Hemisphere_2015.5",2006.90581372444
"by",48,"N_Hemisphere_2015",2006.90581372444
"by",48,"N_Hemisphere_2020",2016.43910531945
"by",48,"S_Hemisphere_2017.5",2015.71530697427
"by",48,"N_Hemisphere_2018",2014.30237215245
"by",48,"N_Hemisphere_2019",2015.84255947348
"by",48,"N_Hemisphere_2016",2006.90581372444
"by",48,"S_Hemisphere_2016.5",2006.90581372444
"by",48,"N_Hemisphere_2017",2012.03262674981
"by",48,"S_Hemisphere_2018.5",2016.43910531945
"by",48,"S_Hemisphere_2020.5",2020.18852459016
"by",49,"N_Hemisphere_2012",2006.83643487105
"by",49,"N_Hemisphere_2013",2006.83643487105
"by",49,"N_Hemisphere_2011",2006.83643487105
