"year_month","region","climate","epoch","antigen_drift","inter_air_traffic","persistence"
"2018-05","South-eastern Asia","most-tropical","pre",0.180359249629081,0.890411211010204,0.508619164101779
"2018-06","South-eastern Asia","most-tropical","pre",0.190744280427951,0.923269306163812,0.517567814271676
"2018-07","South-eastern Asia","most-tropical","pre",0.195010122996051,0.939770789778187,0.530934238919171
"2018-08","South-eastern Asia","most-tropical","pre",0.202777484683285,0.924653996581435,0.541778656655118
"2018-09","South-eastern Asia","most-tropical","pre",0.192225802686558,0.879584388933047,0.514383690896864
"2018-10","South-eastern Asia","most-tropical","pre",0.182425529588992,0.917337910854036,0.436967353028032
"2018-11","South-eastern Asia","most-tropical","pre",0.180923231835724,0.895397615358485,0.351721583926788
"2018-12","South-eastern Asia","most-tropical","pre",0.17845607381206,0.952205168255396,0.291150094416225
"2019-01","South-eastern Asia","most-tropical","pre",0.181932809780093,0.921979972254747,0.274235669871641
"2019-02","South-eastern Asia","most-tropical","pre",0.188370896829309,0.848156059592245,0.263649648202943
"2019-03","South-eastern Asia","most-tropical","pre",0.197645961436968,0.919483861002792,0.267257322052604
"2019-04","South-eastern Asia","most-tropical","pre",0.195958387860171,0.889619360029216,0.272334390473887
"2019-05","South-eastern Asia","most-tropical","pre",0.194751820717125,0.893184633932519,0.271029146216999
"2019-06","South-eastern Asia","most-tropical","pre",0.203349880461302,0.915393360755628,0.249217637373099
"2019-07","South-eastern Asia","most-tropical","pre",0.217252774467139,0.932318896049678,0.242952403906229
"2019-08","South-eastern Asia","most-tropical","pre",0.231419734382183,0.923388272135472,0.252029220066245
"2019-09","South-eastern Asia","most-tropical","pre",0.234607622269037,0.876442309297012,0.289701944706284
"2019-10","South-eastern Asia","most-tropical","pre",0.244075813139637,0.921815747156675,0.317217377931223
"2019-11","South-eastern Asia","most-tropical","pre",0.237899642353103,0.929131128581025,0.344377545491638
"2019-12","South-eastern Asia","most-tropical","pre",0.241008149348882,0.992522690117958,0.371633442498356
"2020-01","South-eastern Asia","most-tropical","pre",0.244637470268105,1,0.398779362317691
"2020-02","South-eastern Asia","most-tropical","pre",0.252613620789019,0.797401103373406,0.426269566846785
"2020-03","South-eastern Asia","most-tropical","pre",0.242695537854547,0.550494195670147,0.4552563847743
"2020-04","South-eastern Asia","most-tropical","pan1",0.232938148733846,0.133195832963447,0.507738061484278
"2020-05","South-eastern Asia","most-tropical","pan1",0.2358150398278,0.15694866766839,0.578647644470373
"2020-06","South-eastern Asia","most-tropical","pan1",0.257800483743844,0.192887904933297,0.669077492541241
"2020-07","South-eastern Asia","most-tropical","pan1",0.26951069650785,0.321499306858623,0.758734203570188
"2020-08","South-eastern Asia","most-tropical","pan1",0.260210043019173,0.271296554852637,0.84359364528105
"2020-09","South-eastern Asia","most-tropical","pan1",0.218391274801506,0.282033961064351,0.899942322431215
"2020-10","South-eastern Asia","most-tropical","pan1",0.18569467878101,0.292652309438791,0.920012950780099
"2020-11","South-eastern Asia","most-tropical","pan1",0.180411846783902,0.297766927563993,0.927204773379087
"2020-12","South-eastern Asia","most-tropical","pan1",0.21405002728649,0.346633616684658,0.961740109206576
"2021-01","South-eastern Asia","most-tropical","pan1",0.234360993821779,0.265276509224211,1.05221344477361
"2021-02","South-eastern Asia","most-tropical","pan1",0.246299691399863,0.236500370815556,1.14863270212674
"2021-03","South-eastern Asia","most-tropical","pan1",0.249594593220818,0.354360739796249,1.15723803212044
"2021-04","South-eastern Asia","most-tropical","pan2",0.293619925012453,0.352028976129853,1.06899368072415
"2021-05","South-eastern Asia","most-tropical","pan2",0.298143453582503,0.219032675282579,0.999061678157233
"2021-06","South-eastern Asia","most-tropical","pan2",0.325841965427584,0.222225648469425,0.740730627123986
"2021-07","South-eastern Asia","most-tropical","pan2",0.303680206632405,0.137523958935213,0.542659858787631
"2021-08","South-eastern Asia","most-tropical","pan2",0.305605740482825,0.106865004121551,0.309533235906689
"2021-09","South-eastern Asia","most-tropical","pan2",0.269213307282155,0.141389572156414,0.301713675784043
"2021-10","South-eastern Asia","most-tropical","pan2",0.239366466062032,0.209320550580029,0.301311967943107
"2021-11","South-eastern Asia","most-tropical","pan2",0.220561680941324,0.260210396143824,0.343698508631476
"2021-12","South-eastern Asia","most-tropical","pan2",0.228028861330752,0.336543679328739,0.407528861226845
"2022-01","South-eastern Asia","most-tropical","pan2",0.236791611383134,0.331896228478604,0.446827520639335
"2022-02","South-eastern Asia","most-tropical","pan2",0.237460148440248,0.352040030625546,0.442382610949398
"2022-03","South-eastern Asia","most-tropical","pan2",0.217576658040769,0.411755558949139,0.437384052550713
"2022-04","South-eastern Asia","most-tropical","pan2",0.202063397387276,0.452730226178963,0.426076512903881
"2022-05","South-eastern Asia","most-tropical","pan2",0.190725137137269,0.548269547311052,0.413306827759618
